id,spatial_representation_type,,,
86449a70-3d09-9665-f1e3-a3770b1c90ad,,,,
878fd23d-4a95-aaff-f92f-6e81a19b0a82,,,,
debd716b-e194-bd49-1624-bf1b367ec515,,,,
0507f2f9-c71b-f6ba-cebe-0bf406cd33c0,,,,
bef350e4-0575-b2fa-f00a-30e2c37aba34,,,,
d80f1acb-a6e5-6eca-c025-8369b1aef7ab,,,,
c9d4d126-647a-9d2e-bdad-949c58338708,,,,
45fbe53c-2d8a-3d9e-7190-b01ae84e5817,,,,
1ae7afd0-f4ac-5e88-cc6f-810d5ac92b0a,,,,
a39eae2d-8670-7435-fe11-b8ae538daae8,,,,
31f88946-de7d-363d-4342-2ef3eebcfaa8,,,,
c0685f41-67d4-9cd5-507e-f99a365fb587,,,,
3e8df212-9a5f-ed33-b2c2-3998544e5b55,,,,
b6f2c42a-7881-9e77-49ff-46454024e77e,,,,
4692f9b0-cb81-ef64-8557-ea9a7c121b1a,,,,
8b2b29bc-2d50-d060-6c8d-4e8dacb5acfd,,,,
68745d62-d953-0fa2-e0f9-d3501c61ace7,,,,
4b60b350-bb94-e42f-07c3-f212e7438d8f,,,,
c202e17e-fac4-f496-dbe9-f923c1f16d31,,,,
e7c7a2cc-5b9e-a8e5-3847-02a9e0cdf526,,,,
27c69e48-6bfe-e0d5-4546-26b019442ba8,,,,
d9d5a900-c260-21de-6b93-dcf9daacbdff,,,,
e78328f6-8cb0-e3a6-c42b-9ae21bf11188,,,,
3a24f406-b4b7-0aae-18b7-14e46f16c2ba,,,,
1ad82f7c-196b-832d-62c6-223e8bece9bb,,,,
08cc27b2-6270-3da8-aa45-15b721268ac9,,,,
ad075bc8-8de0-6a95-4b62-c4d9b3969dff,,,,
180457e5-6509-28e5-6e97-f94e78e01249,,,,
af218ba4-81f2-f25c-27f1-e2d4be7139d9,,,,
0a6a6321-73c6-6836-f8f1-c9a1c4bb8584,,,,
1afbf583-5f45-a18b-75b5-852195458087,,,,
73ea37ae-1801-2027-8380-c0013cd9de7b,,,,
50a3b4ed-9834-f8a2-aa9a-41d52e9f412a,,,,
bda4e554-f070-bd10-6665-6ae106e5ec12,,,,
7f00763c-fb28-f43f-3a7c-955b7acdeb54,,,,
be67da67-37e8-f420-c94f-f7bd2687a01d,,,,
39a13639-70ce-29ce-5a61-60da1c3c2b60,,,,
3bac9dd9-0219-ac7a-e36f-90a0fb8f550d,,,,
a1fb025c-42d2-cd27-9e55-43215d5c86b5,,,,
84edf575-7f18-1bd5-c458-f3b0f2bd464f,,,,
b029e653-8223-6bc4-fa9e-15f69c111f63,,,,
179c1b21-a451-78dd-9005-870936194b9a,,,,
259bc623-9846-583f-a043-2ae37cd640f3,,,,
98adde39-a8c8-4094-f9c4-43a1b1909d54,,,,
6ff86c17-8eb1-3a18-c7c5-7991c1398b8e,,,,
09cf7a0d-6ed4-3a38-ee56-56608293566f,,,,
264f53a7-6c90-dacb-66d1-c11737991835,,,,
b4644017-f2f1-b7c5-b7ed-3d848d502030,,,,
6a617f6c-b1e2-1154-c5e0-98a71e6387dd,,,,
9c9c49de-511e-42c1-b4c4-f47de3f18262,,,,
a566de74-f7e5-5f57-a56d-41ceaeae31d3,,,,
4be763ca-2a76-fc24-c7c5-a0ae8315c3c3,,,,
6c97d6fb-5549-3e35-b0ea-ddda638024aa,,,,
517d1639-d82a-0df3-3213-adf9ed1a667f,,,,
2cb716ef-592b-ee25-b1b3-4513a0754519,,,,
3e5c45ba-6234-6a63-b389-da362415037d,,,,
c41c37db-d909-95bc-617b-7d70d765a932,,,,
0627c337-1b94-2253-6368-bc83db4efdd7,,,,
008142c0-b075-db20-99c3-7a9e5192911e,,,,
53b19d3e-fb69-2907-6c40-b444b9f503e5,,,,
217d240b-e95b-255c-f930-93688d8589a2,,,,
e36c1632-f676-90d6-365b-a0ba882b0277,,,,
78486d99-da5b-cbbe-919c-1b2b1f3f9539,,,,
dc836bb3-fdc8-84d0-b0e7-ee88d6ae269e,,,,
cd486ce6-a993-635b-9c5f-3b147fe66f34,,,,
583c8de2-5a44-3506-b9e6-17e50990e209,,,,
b423f7c1-3ae4-c648-5145-ccfc8e0260e4,,,,
abb46b54-2bd7-a3f6-00a0-6640233213a9,,,,
58bb5034-4380-58c6-391e-92cfb90d7b59,,,,
82272d5f-2d80-b534-a754-a59472947dc4,,,,
fa7fe27c-0169-0f7e-e1f8-d2ffd6c9313e,,,,
dfbd4d72-227a-2b59-4520-6f3158e028af,,,,
247bc486-9152-540a-218c-c26f8280b9ca,,,,
b5b01346-6a3f-a523-9f52-c61a52791356,,,,
943bbced-46a4-b5d3-01f1-b60f8155f00b,,,,
aae1943f-a75e-a1de-8710-b9f7c6962861,,,,
55049871-bdc6-efa2-8a1c-bfed39274949,,,,
fd955e59-9fed-dbaf-a284-d2c7505ebc92,,,,
dea103e2-b8e2-f25b-bca2-cafedce078dd,,,,
8f95aa76-5085-45a8-344a-e135a23a1c7c,,,,
231e7725-c976-11e4-8f52-617c884889d0,,,,
6079d764-419b-00e0-985e-d790ea84a3ac,,,,
27dcf011-8693-84c5-d2b1-bb9833cff29f,,,,
5c142b4f-0e51-3478-31b4-1fcc5dcf063d,,,,
64f0f9ff-c00c-fac4-aa3f-8c1bfee9ad54,,,,
c0720456-0858-4bb7-04e4-7fe94a02a38b,,,,
c815f214-afe9-0eec-2bd3-654a1ff82c2c,,,,
0e2add4d-04d0-2138-35aa-118d2665ce68,,,,
e038d20b-909f-4e00-d1c2-336d0dccfd17,,,,
7d5f781a-db4c-4454-c872-12782167cae1,,,,
26f07890-adaf-e9ec-af0f-6a93d5c4c5cf,,,,
799b2e84-cb6a-60e7-df6d-a65c5559ad95,,,,
fe286cdb-04ca-59d0-fbba-1c49088fcd0d,,,,
433f5eeb-9c89-dedf-c8e8-a11112caed73,,,,
7d6a1d6b-1195-e95b-6853-eed7c35ecdd1,,,,
019d432b-d4f3-4b0c-4c78-a79d828694f7,,,,
2fcaa159-e2ee-7543-c173-ce3e8f597f1f,,,,
03eea9bc-870c-c377-0081-5ea0dd461947,,,,
6a57aeb6-c914-ed11-a79c-89bc89356616,,,,
7c0c7ade-3fd2-e341-63d9-f8b2b31ee750,,,,
bda8f884-5a24-1e35-b7ef-3d178d15ae3b,,,,
577779fe-73cc-c0bb-e55c-f1700e2bd8cf,,,,
6315b251-cc26-d699-6bf9-039ec8d03b08,,,,
e60acd3c-5248-588d-f144-c139f5f12664,,,,
4aee6874-213d-3528-f8af-4845ec1c629b,,,,
ea65f5a5-d324-faba-c6bc-13d535670599,,,,
34e5c793-fa89-59a0-500a-f92c1dc0273c,,,,
f8cc546b-a751-ee95-40d1-9c9448fe1f47,,,,
0deec743-8443-bb5d-cd53-14402400f798,,,,
72ed91e0-5118-a625-8af8-7420884c658e,,,,
80a1c5e6-a73b-53ec-8ab7-a1a6fb29888e,,,,
b8406ac0-717b-d1b6-d309-ada12d7c8022,,,,
6ffd071d-cab6-1136-87d9-7748f6b81c52,,,,
a5899273-b852-4f61-97c6-e0c7a5414d77,,,,
b4cbcdb1-c977-989d-ca23-b2303458d4f6,,,,
5f1493da-273b-05b9-5c79-07e6a1b698c3,,,,
d8c3cfdc-0e7b-aa6e-83c1-7ee3a629e1ef,,,,
811a5bbb-57bc-ff08-c29a-e8a6da46d134,,,,
24679e3f-f545-295d-d0ed-322a944a0923,,,,
6336a8ea-313e-30a7-5b53-6084bfb64244,,,,
23792b5a-1bab-c64a-681f-3f99ca772b19,,,,
8b2e12b7-931e-ca08-5d08-f54719664b52,,,,
9cb0a99f-c187-7abc-a4eb-41c4af59a2b0,,,,
78f1249c-56ec-e97b-848b-494fb6a01bd8,,,,
75c51719-4786-e8a3-80d9-f73339d77479,,,,
ac8f5593-efd1-862f-740c-3b75ea62742d,,,,
aa42e0d7-76c2-63dd-1be0-ad53615bb31c,,,,
ccdedfe9-ec2a-c34e-8672-49ed9317431d,,,,
92befa40-6866-897a-9384-97cecf82ce06,,,,
d7874a5a-7a20-c691-94f3-d73b497e1a67,,,,
5633d54d-bf4b-b613-a6b8-bf73e60421ba,,,,
ba32735a-3e19-d842-e3b8-c1e9cd0a76c2,,,,
c1878240-cd45-7d70-71db-73550828bf42,,,,
5de4546b-453d-eb4f-5fa1-f27aec5622c3,,,,
c6c2009d-e836-f87a-466f-9fc316ed8948,,,,
57939971-e475-e903-8bde-7deb50b92607,,,,
9414e944-a3b4-3f8d-851f-048c6dd8f1d8,,,,
f207a6a2-e708-9155-83ea-7b83440be855,,,,
fa4bee1a-3a55-403d-fde4-b19042c28c0f,,,,
0248e829-07f0-0467-202c-462c2cbc9b11,,,,
7109f37d-ea72-3aab-982d-585f7a2f2ddb,,,,
8555d570-2ee6-2bf7-45e0-05b3be37210b,,,,
f850ff30-f2fd-870f-d1d0-0e2c7d329ea8,,,,
aa9605fe-8f7d-4f15-bd51-a9de37555aa0,,,,
32148f7d-4f94-3540-ff46-15eeb4ebadf7,,,,
91849d71-b7db-9828-cf85-32c8aee5d22c,,,,
e8e5f519-39c8-f072-0046-3a5996c29c64,,,,
a8a09506-92b5-54a1-940f-94abf1fc1800,,,,
96270a61-0de3-12f7-20b4-9288d18a63e1,,,,
64dc8040-33ab-8040-3d8e-359e7a2871ea,,,,
0236fc20-1805-5477-9d34-1cadac7b6c28,,,,
98896179-a7d5-575c-a9dd-77b086f0418c,,,,
92e0c403-ab1d-deaf-f27f-e414b70955e1,,,,
b25b1dca-723f-2cc5-2213-a1bfef81f44c,,,,
bad6bcba-80c4-8c89-8572-0e7586e01623,,,,
35684d1f-ce92-7e21-2015-993b52ef64ad,,,,
068c33f1-6398-0409-0a4c-5c8bebfa7b90,,,,
d8402cf8-71da-acf9-bd12-2574d912834b,,,,
44eeb43a-bf39-07c6-bd86-41fd43306fc2,,,,
d68fbdb4-b812-81ed-0aef-701346b2bd6e,,,,
939908c0-f60b-9993-ccd7-f60e6cc4e37b,,,,
b3a5f227-b9b3-4bb9-daeb-f38d7bbbf77b,,,,
1d187f45-76a0-f5be-3349-d6e057546314,,,,
d270395d-f869-cc2e-f1ce-42fa430617a8,,,,
e7757fc4-bd19-c3d2-2e32-a2d4a073afe7,,,,
701e5144-5047-4a14-2c0b-03f97ffb7334,,,,
a472f9f3-2b16-d3af-9cda-10123b1d0571,,,,
10a3ef5c-3a4b-c47d-bf6a-9019ec648f94,,,,
26498662-0e2d-79ae-02b7-0e20a91ee51d,,,,
de3bf628-3f2c-d02b-65fd-a0754ade958c,,,,
ca69b2b7-5fa1-6a8f-a978-dec77362bb67,,,,
9a8fc813-2593-6692-a185-417873634af5,,,,
74bd8290-aeb2-b9ad-0235-cc5d548bc14f,,,,
3e06d491-7b80-433e-e42b-7748d2e75e9d,,,,
4086fe4c-6f53-285c-a695-81f6620c4e4e,,,,
d60810d4-c9f8-1963-6312-21fdc942e8e9,,,,
9788bd28-226b-42d0-6613-4154cbb543de,,,,
7f5f6eac-2a1f-c74e-7244-13af6b26259c,,,,
30b0bcea-bc2e-906c-dfce-20252503b509,,,,
a09b04a5-94ec-d535-b4c8-c727f304c0c6,,,,
5be76d6c-398c-63d6-969f-9dbeea7cbd7e,,,,
baf4c313-3da9-d803-7554-ce73a65d9de4,,,,
8aeb9895-5502-0c00-b1c7-33f430edffc9,,,,
e5ae3540-bcae-0885-7db9-7feb437dad7d,,,,
17dd83f8-27dc-a753-a0dd-c10e8392b52f,,,,
72bfbc9f-142a-9c4b-dd23-865b175d2b9e,,,,
84bd0de8-1b1e-1a30-a7cf-24ab2132249e,,,,
118be2fc-2cc9-e9f6-65d5-21f5d33e27b2,,,,
f11e0009-00c9-11b3-4227-a073f914bd41,,,,
672f5c2b-ec1d-3fc0-240d-404694d08f31,,,,
f6cda536-bb8e-aff1-820e-9c1536d8bdff,,,,
1cf0d4f1-e374-5590-23cd-2a3d30cd8194,,,,
0794d1a8-1562-7ab5-d57a-9ca0f0cf35a1,,,,
a958d7f7-9317-d43f-8acd-77cd2722c6f5,,,,
f86850b8-e1c0-28f6-46a3-8cb9caee03e5,,,,
b0dfe491-20a9-c052-6b90-6efbef54694c,,,,
c0ba370e-7432-cfc9-9997-c67799d9a708,,,,
da3d9ef7-9a86-634a-6f76-0c1529de3bb5,,,,
865a74da-070b-e097-9d8c-56ad5356dec9,,,,
503bc981-b23b-51f2-ee8e-cdb4f0368ba0,,,,
c3ee0b61-16f8-8330-2dd5-31855dfddd36,,,,
23349abe-6fe2-7e5e-9248-c09ff71b2a45,,,,
e70ffd47-5dca-1f78-50e1-292c4137da4d,,,,
ef443730-ffb1-ad3b-b560-8e887fe27d23,,,,
27c78efe-d7f1-7760-0608-877638cb6c8b,,,,
62bce645-2f1f-2a81-c197-79c990cd0272,,,,
d6bd31f9-a222-d382-6850-331df831b217,,,,
58bb804c-1431-4e8a-eb07-2d982d6f81b2,,,,
33729d78-af15-ee87-d663-b0472f776d5d,,,,
2b320617-2692-b147-1c63-1ae2e36790dd,,,,
9c59d2c6-fb01-258e-a944-87812827060e,,,,
3df39285-2518-6f5b-db5c-9b24509e2fcb,,,,
2f79d7cc-e91d-149f-8d2b-62b722db4446,,,,
49ea6767-d343-311e-de84-b1390cef5c7b,,,,
bdb2437f-b7ec-0155-9231-c052f85bc040,,,,
37196fcc-e28e-857b-40dd-716684fd5f8b,,,,
7bfb34e6-8a61-01dd-0f7e-b7d0eaec2183,,,,
cf11aece-0688-5b6a-65d0-5dd8c3181ead,,,,
28a41950-d846-9f10-445d-b46a1129826a,,,,
3c6cf956-c193-4dad-8382-b98c1fc49998,,,,
5d535c5b-d191-31cd-60cd-5cd466570b25,,,,
2befbff1-28a9-70e3-bcb4-57d9fe8cb267,,,,
9ff635e9-757b-872a-0f77-760cca8694d8,,,,
77b6fe57-9719-331a-0546-ffd20e0bc20f,,,,
14c7aac4-b9ec-33ee-293c-d5c01ee6bd84,,,,
352943ba-62a3-fa95-a16b-0e5c718de591,,,,
798d4f59-128d-4c41-a20c-3c90d429ee64,,,,
efda1ae6-e4fa-0618-eaeb-0af67e56cfc7,,,,
4d7a7d3e-f1e5-b72a-fc5a-db359d5eeeb4,,,,
ab136214-5bc8-f8d6-a745-0fe5b6471886,,,,
9da05d97-5016-5694-ddb0-dac97fbef193,,,,
b791736c-2506-62e8-958a-a386524ee12c,,,,
8d224474-9911-7d21-615a-f696615c9476,,,,
e8c53142-d998-d335-0bc0-61fc32326a64,,,,
3554caa8-2cf3-4ab1-356f-41fadebdd75a,,,,
69c10a10-22a0-1526-29db-37782bb90839,,,,
d550a204-638c-e199-76fc-c70f4d837d8b,,,,
6fa480f5-106e-9c42-3a01-6ceb1dd537e5,,,,
bbc2ce15-49e2-f972-fe9f-f5803ade141a,,,,
e2bc6ab0-eb87-e53d-1a7a-117df0433168,,,,
ae2eb74c-8ab9-79fe-0479-8f88bc27fd2d,,,,
e4abf657-4c0a-679a-c44d-7f2e5dedf4fd,,,,
dcfd4a3e-22bd-1e6d-9b1c-7e5979a4646e,,,,
44d3dc7c-9e99-3fa3-91d6-e872216d9239,,,,
1fb166a7-6574-b7e8-888c-d567c6cbd632,,,,
e16ad622-4206-1261-6a33-82bb2305f0b7,,,,
d8a4e021-434d-709f-b135-4e282987d09c,,,,
254db80e-966d-a12a-bfe5-b359abbe55f1,,,,
e921d262-95c3-7394-4b5d-4279b48c9069,,,,
b75229ee-3eec-49d1-d20b-9ebbe6efaeaa,,,,
d266c882-28a3-b1ce-57e4-671c110f9d51,,,,
a669dedf-cb0a-70f4-cf76-4d39dab249a1,,,,
4dab5b98-b97b-7ba7-9c23-b3eaf8e8d762,,,,
bc6fc5ac-6d56-385a-a6ee-e99bade21c5d,,,,
b4542d30-58fd-622c-9828-9ccdd816b9c3,,,,
0c7e78f6-dc93-11a7-d4b4-94e2131686b6,,,,
6c3b79e9-6af6-9980-93ca-ade8342a32f0,,,,
4c8f7b46-4ffb-a83b-b770-f9fea7e28a03,,,,
dde98022-3e3b-3fd4-bed0-3c2e7eb2a0fb,,,,
38e47c52-8d50-c09d-5919-ca2f294ce786,,,,
9df2c328-0a6c-1c0d-feaf-0ca49c908504,,,,
b2a1f1f6-5b89-87c6-19b4-e4ac8feaa842,,,,
a7e73c05-f05d-28a2-90b0-9a640b750739,,,,
83826465-e933-c56e-7bf0-25a6ada22c8b,,,,
cdab0c98-a534-cbfe-1883-6e237820c66b,,,,
74ffb46f-36a0-5dd1-40bb-fbfab4e30069,,,,
09658898-f6e3-73e1-bf87-8fc76d247c0e,,,,
3d965b0b-3ff0-e31c-961c-937cf296c153,,,,
d70e2d11-60f0-031b-7c3d-ec05f1f4886b,,,,
1b93085c-5187-5bdd-83a2-d9f5e47cd5d6,,,,
b064f21b-bfa8-ae9c-bc52-971b8d5e0fce,,,,
91497bca-d859-1f97-c7d1-0972b07fdc0b,,,,
243ef512-0be1-f846-f605-6be3ab015855,,,,
201c6ff5-546d-e350-029f-99ff5b8aa49a,,,,
9fa8fa6d-0b24-759d-c408-a76b11f1dbd7,,,,
9dabfd44-2e7c-e485-a46c-6f4c7c465d66,,,,
e21515d6-0079-149f-ae18-a827745a2a73,,,,
0721f0bb-a6c0-a592-ddf1-639a7f6cff0e,vector,,,
cbf1644b-a432-a839-3d82-7821b1d8028e,vector,,,
55652078-c0ef-1bc0-d7a3-1ecc562f4887,vector,,,
81266018-bb30-03ad-be26-cd702bd9dae4,vector,,,
3a13c1ff-60ae-50e6-131d-099ac2f3d681,vector,,,
5a062be5-46de-682e-0ccf-a7146e1bfde2,vector,,,
4003f10a-f727-a4ef-fbd1-31be742319fc,vector,,,
b3fe478b-761c-676b-73e1-8bc61654915c,vector,,,
462805d5-6e5d-6d40-78a9-f79dbe6ba1a8,,,,
b9ead11c-fef5-262a-6934-282df6515121,,,,
7dde46b4-12af-6468-40dd-8ff765aeabd5,vector,,,
ecae6599-f8a2-6d88-aba3-ea408c791a19,,,,
05422eb7-ac91-e33c-df5d-b5b62fdc32f5,,,,
077574d7-be8d-4fd9-e4df-4aa1e7146a68,,,,
0b9308ea-8b4d-76fa-52aa-4d0d6b48ef8f,textTable,,,
a0c06e00-2de1-bdb8-3b88-960df109a16c,vector,,,
204e8fb3-07b0-8b69-52c8-d959f3f85f1b,,,,
e253c20d-a896-f8b6-017e-8a3565802a9a,,,,
bd61a283-493c-9966-e0b8-292a401d04a1,,,,
23e64a73-d671-a777-376a-e1100c45d409,,,,
04f35f9d-34db-d4dd-a72d-9d25ce42b116,,,,
070aceff-905b-7344-0fe1-0894ad04854e,,,,
06272017-7eeb-3bff-ee6f-85640d1e04f2,,,,
517d6f05-1c00-4805-d40f-c9a09ed07133,,,,
3aa9a2d0-6d80-fad9-b0e8-1ec836754d4a,,,,
94822fcb-42c1-3471-3cc7-684a0372d77a,,,,
9f4a819e-44e7-9ad5-7042-4607aeb98bfb,,,,
da58c20e-9683-244b-7cbc-03ffbc14b9b2,,,,
dd633571-6c67-4d57-8d2c-ccfbc2f5b59e,,,,
fe61c7eb-898f-a42e-fc8d-ee8e44d778bb,,,,
85311045-714e-541e-1068-4a3f29496f9a,,,,
581deabe-158b-1b7b-afdd-627aa241233c,,,,
f9396c31-1ce5-5062-443d-6bb318542105,,,,
